Id,SalePrice
1461,147517.61
1462,160817.08
1463,190673.1
1464,211969.83
1465,167801.28
1466,168411.94
1467,167132.42
1468,184003.36
1469,181636.4
1470,126591.805
1471,167017.86
1472,100692.53
1473,113264.89
1474,120205.33
1475,118106.19
1476,402740.94
1477,414711.75
1478,347361.56
1479,253191.94
1480,404939.66
1481,308506.06
1482,231476.78
1483,221278.53
1484,214677.4
1485,202512.2
1486,197315.31
1487,219472.17
1488,252129.56
1489,319462.62
1490,232402.03
1491,206328.25
1492,114586.695
1493,192142.9
1494,194287.16
1495,207236.56
1496,178045.8
1497,178270.06
1498,164612.84
1499,144525.78
1500,151952.77
1501,161448.95
1502,182772.47
1503,243833.2
1504,229166.28
1505,258633.97
1506,189082.66
1507,186852.33
1508,179935.23
1509,145619.73
1510,179589.97
1511,164130.81
1512,168039.4
1513,125216.27
1514,136268.3
1515,149734.11
1516,162883.52
1517,148704.39
1518,141748.38
1519,245184.72
1520,148983.75
1521,154460.23
1522,176115.2
1523,118139.195
1524,130293.266
1525,140799.34
1526,133063.3
1527,132193.2
1528,128359.89
1529,142246.45
1530,182368.53
1531,141400.44
1532,104285.62
1533,160718.64
1534,133543.97
1535,168777.08
1536,109194.85
1537,98640.67
1538,120779.88
1539,150858.86
1540,108687.85
1541,137007.4
1542,111461.25
1543,157995.02
1544,105637.94
1545,113146.46
1546,108884.34
1547,122055.21
1548,105753.16
1549,135657.97
1550,116593.25
1551,138511.0
1552,142588.03
1553,127903.734
1554,133359.3
1555,172612.34
1556,104951.195
1557,102532.32
1558,145995.17
1559,106184.48
1560,130782.76
1561,143349.66
1562,142419.92
1563,131258.33
1564,151607.97
1565,138157.05
1566,218000.69
1567,132670.48
1568,239210.55
1569,139335.34
1570,171822.36
1571,136318.61
1572,142075.08
1573,326472.25
1574,139964.22
1575,210842.02
1576,204489.22
1577,221258.7
1578,143747.62
1579,164501.89
1580,197438.23
1581,145767.28
1582,128954.36
1583,216228.9
1584,218273.83
1585,168637.73
1586,105333.83
1587,162651.14
1588,173473.78
1589,114292.45
1590,129900.7
1591,124715.98
1592,153302.64
1593,132044.66
1594,154124.73
1595,148818.88
1596,168653.83
1597,157566.62
1598,203146.67
1599,136054.17
1600,136603.73
1601,90127.39
1602,129982.375
1603,118234.33
1604,183152.33
1605,238055.36
1606,148250.84
1607,138460.3
1608,262925.4
1609,302874.47
1610,186490.6
1611,175707.55
1612,200285.95
1613,202249.9
1614,103332.75
1615,88983.98
1616,80323.66
1617,93738.664
1618,144756.14
1619,153147.31
1620,155841.61
1621,149179.23
1622,134712.45
1623,237680.61
1624,232599.81
1625,135096.62
1626,172653.0
1627,199352.39
1628,250392.08
1629,151663.2
1630,163840.56
1631,180687.05
1632,171818.75
1633,186974.44
1634,208915.12
1635,168729.92
1636,160906.05
1637,181825.31
1638,176675.56
1639,218727.89
1640,177513.77
1641,174713.02
1642,190234.62
1643,214503.86
1644,225939.6
1645,193533.95
1646,158441.8
1647,167877.8
1648,138131.62
1649,148266.83
1650,144366.53
1651,157876.94
1652,111718.15
1653,111835.945
1654,119814.25
1655,116829.11
1656,121102.02
1657,115375.766
1658,130730.016
1659,103520.74
1660,179642.9
1661,263845.25
1662,357051.72
1663,342488.3
1664,335772.72
1665,290151.2
1666,308874.94
1667,277510.53
1668,323145.44
1669,308051.56
1670,334708.4
1671,326133.7
1672,307364.88
1673,280052.72
1674,279081.44
1675,215030.23
1676,206847.19
1677,236170.83
1678,233623.34
1679,344646.53
1680,273997.7
1681,211573.39
1682,340755.72
1683,196598.36
1684,193649.16
1685,205901.11
1686,210878.61
1687,174769.17
1688,190130.52
1689,212399.03
1690,211609.11
1691,209538.08
1692,232109.22
1693,204441.83
1694,179926.83
1695,164446.36
1696,208857.77
1697,166499.4
1698,243075.38
1699,245854.61
1700,214147.8
1701,195398.16
1702,311975.4
1703,277239.4
1704,309837.3
1705,320068.25
1706,333853.72
1707,292818.12
1708,236165.64
1709,340674.8
1710,258324.61
1711,253588.73
1712,304532.34
1713,255240.05
1714,249502.25
1715,221021.03
1716,187961.5
1717,191486.19
1718,134363.2
1719,203630.42
1720,269216.47
1721,194239.36
1722,164948.34
1723,201209.69
1724,300905.78
1725,200876.66
1726,186513.36
1727,152508.5
1728,206547.56
1729,173375.53
1730,130412.234
1731,139533.08
1732,147172.08
1733,125166.73
1734,147350.3
1735,152420.83
1736,167339.6
1737,275983.72
1738,222812.3
1739,178022.88
1740,267525.25
1741,199002.31
1742,156042.38
1743,167613.98
1744,242540.47
1745,226924.08
1746,218925.52
1747,206052.17
1748,184581.4
1749,181375.55
1750,136206.58
1751,190013.78
1752,135457.2
1753,149511.52
1754,155344.38
1755,182008.17
1756,138436.39
1757,132492.08
1758,170136.67
1759,170738.06
1760,150255.81
1761,151769.7
1762,146896.27
1763,159409.69
1764,136938.56
1765,146295.8
1766,169692.83
1767,179378.23
1768,140633.75
1769,171842.34
1770,156519.16
1771,150556.89
1772,143107.89
1773,149319.16
1774,164802.9
1775,148514.19
1776,135015.1
1777,123194.12
1778,139366.03
1779,138840.7
1780,155696.47
1781,124728.23
1782,121936.89
1783,153750.83
1784,137681.31
1785,132129.81
1786,129097.09
1787,175387.95
1788,114054.98
1789,125235.02
1790,130425.17
1791,161308.44
1792,149339.1
1793,149938.03
1794,139493.69
1795,152173.48
1796,183526.84
1797,129100.79
1798,147604.44
1799,122844.74
1800,126818.85
1801,110156.07
1802,139667.67
1803,139597.23
1804,152454.11
1805,143253.72
1806,124608.26
1807,119898.49
1808,140080.12
1809,126694.82
1810,120504.91
1811,111174.83
1812,106721.625
1813,94922.71
1814,138909.58
1815,103425.32
1816,124004.266
1817,154407.5
1818,145362.89
1819,126607.74
1820,96963.51
1821,131264.2
1822,142953.2
1823,87844.35
1824,136596.7
1825,131383.94
1826,132334.98
1827,147303.38
1828,100751.7
1829,134770.28
1830,121926.66
1831,130869.48
1832,97930.66
1833,150947.5
1834,136906.97
1835,107617.86
1836,107997.336
1837,129321.734
1838,112801.37
1839,122214.555
1840,127247.11
1841,131376.05
1842,98785.18
1843,160047.94
1844,147017.2
1845,126721.65
1846,143775.73
1847,163882.28
1848,109126.14
1849,145459.14
1850,137309.3
1851,134827.23
1852,129936.88
1853,146075.81
1854,201451.23
1855,155693.2
1856,219013.86
1857,158672.1
1858,132412.12
1859,136408.98
1860,141800.16
1861,134437.94
1862,211310.84
1863,215740.12
1864,215740.12
1865,386474.97
1866,309942.8
1867,254241.56
1868,329232.12
1869,224126.6
1870,236141.55
1871,303964.5
1872,217502.5
1873,232354.61
1874,193032.94
1875,253288.3
1876,195094.1
1877,232693.22
1878,232149.95
1879,137212.3
1880,141744.6
1881,279631.06
1882,220457.48
1883,202158.7
1884,204915.77
1885,238927.84
1886,248925.9
1887,234672.19
1888,263203.66
1889,184482.86
1890,131916.02
1891,161326.9
1892,117527.43
1893,137383.56
1894,137096.67
1895,152268.56
1896,116080.01
1897,127924.35
1898,101515.28
1899,163499.97
1900,124049.68
1901,137035.38
1902,160470.08
1903,169012.72
1904,177522.9
1905,181247.42
1906,118758.68
1907,243275.98
1908,90766.64
1909,99924.75
1910,103351.57
1911,187390.02
1912,253996.56
1913,130394.82
1914,107265.17
1915,196918.28
1916,94371.125
1917,173930.83
1918,144100.66
1919,144396.55
1920,146573.84
1921,251385.75
1922,231163.73
1923,194741.83
1924,199740.23
1925,244861.55
1926,287409.03
1927,161494.84
1928,188271.69
1929,134055.9
1930,128306.9
1931,159671.23
1932,154024.83
1933,170610.12
1934,177001.56
1935,186629.72
1936,196698.69
1937,159891.72
1938,187964.9
1939,175372.39
1940,168563.45
1941,180387.11
1942,175441.98
1943,160209.81
1944,250010.53
1945,288064.3
1946,200198.5
1947,243047.8
1948,185310.73
1949,206847.78
1950,175416.89
1951,231376.8
1952,202540.4
1953,197100.9
1954,160094.66
1955,163096.78
1956,248891.95
1957,149034.77
1958,247273.69
1959,145886.89
1960,139266.66
1961,138790.8
1962,106205.74
1963,112536.83
1964,112994.414
1965,125126.51
1966,125978.55
1967,361613.5
1968,349636.2
1969,336916.88
1970,304793.53
1971,228855.06
1972,207464.77
1973,265479.03
1974,268424.8
1975,247538.42
1976,322157.72
1977,288236.34
1978,319216.25
1979,286864.94
1980,278389.5
1981,325435.25
1982,184326.34
1983,180211.9
1984,185220.81
1985,223788.92
1986,204936.88
1987,224986.84
1988,211112.03
1989,204115.72
1990,205197.77
1991,288405.2
1992,191001.6
1993,208328.8
1994,186299.31
1995,183101.33
1996,177889.98
1997,220451.6
1998,273660.56
1999,214004.06
2000,235022.25
2001,318408.4
2002,272918.03
2003,239716.84
2004,329575.16
2005,282563.5
2006,284752.53
2007,278694.2
2008,204508.33
2009,211997.94
2010,223035.75
2011,178233.86
2012,215400.3
2013,204576.02
2014,179996.86
2015,184299.62
2016,209106.69
2017,173712.67
2018,148839.17
2019,136960.64
2020,117590.55
2021,137422.1
2022,155586.92
2023,132599.27
2024,220902.6
2025,224323.33
2026,165653.8
2027,143836.77
2028,178427.56
2029,149697.28
2030,194907.0
2031,215516.19
2032,208077.23
2033,209945.92
2034,162355.61
2035,192967.97
2036,173247.28
2037,183716.67
2038,198377.02
2039,167397.7
2040,210987.64
2041,252811.67
2042,203845.12
2043,157245.53
2044,147191.73
2045,225240.83
2046,143266.42
2047,141776.64
2048,139197.08
2049,132646.95
2050,151208.58
2051,137905.1
2052,135625.25
2053,160072.22
2054,105101.03
2055,162512.84
2056,166457.17
2057,139747.48
2058,223121.9
2059,152211.66
2060,147509.31
2061,170901.14
2062,145505.48
2063,137916.67
2064,148184.12
2065,129879.9
2066,178389.45
2067,147602.47
2068,138057.88
2069,107666.0
2070,115013.234
2071,141096.14
2072,130120.54
2073,149057.94
2074,192056.06
2075,132756.8
2076,135682.81
2077,165087.0
2078,132917.19
2079,131368.28
2080,114721.18
2081,120319.22
2082,124827.35
2083,143103.94
2084,127542.945
2085,132594.84
2086,167891.4
2087,131555.95
2088,118317.34
2089,123364.59
2090,117744.29
2091,96079.74
2092,123721.7
2093,129334.19
2094,118361.016
2095,137698.38
2096,90797.46
2097,115511.84
2098,120913.69
2099,103250.0
2100,126881.16
2101,115233.805
2102,143196.62
2103,130003.57
2104,117844.16
2105,127479.47
2106,107667.44
2107,133987.02
2108,137495.77
2109,128576.75
2110,131937.53
2111,139733.22
2112,122565.06
2113,125354.76
2114,128736.99
2115,107309.07
2116,133947.53
2117,119876.66
2118,116592.695
2119,104045.51
2120,127151.64
2121,128421.36
2122,127262.04
2123,111742.125
2124,126506.48
2125,125153.24
2126,165272.56
2127,122754.914
2128,119296.5
2129,90959.27
2130,123008.28
2131,130573.64
2132,100602.305
2133,141239.92
2134,128563.38
2135,118884.8
2136,86238.17
2137,177387.86
2138,147544.9
2139,139532.67
2140,145075.67
2141,149785.53
2142,155652.97
2143,168918.14
2144,128840.53
2145,187473.84
2146,147981.9
2147,205221.25
2148,131883.06
2149,148541.39
2150,193736.9
2151,123198.586
2152,182034.03
2153,154083.3
2154,113795.2
2155,138795.17
2156,199532.7
2157,198534.86
2158,210898.94
2159,203011.48
2160,244177.12
2161,263626.94
2162,292572.22
2163,393737.62
2164,245238.97
2165,204560.22
2166,198223.45
2167,211270.94
2168,219864.97
2169,217090.33
2170,190282.17
2171,163554.88
2172,154909.42
2173,154675.73
2174,215474.67
2175,232646.19
2176,310275.8
2177,202654.78
2178,218059.33
2179,168602.53
2180,212384.25
2181,234692.33
2182,260499.69
2183,238077.16
2184,145635.56
2185,139490.23
2186,149638.05
2187,166307.23
2188,145198.58
2189,233708.47
2190,101243.89
2191,98602.3
2192,91433.0
2193,95438.56
2194,106354.13
2195,135402.56
2196,141695.94
2197,128760.81
2198,170193.14
2199,138875.94
2200,132352.66
2201,125658.9
2202,133280.22
2203,160398.62
2204,155196.88
2205,114478.23
2206,159119.58
2207,175421.4
2208,193074.38
2209,181843.52
2210,94667.59
2211,138510.34
2212,140852.0
2213,95422.37
2214,141696.61
2215,106274.13
2216,143753.52
2217,90283.27
2218,106404.85
2219,105684.9
2220,94238.47
2221,196134.11
2222,152821.53
2223,237206.67
2224,216508.52
2225,124919.64
2226,185029.08
2227,207394.34
2228,321341.2
2229,336828.53
2230,181608.86
2231,328983.53
2232,181095.89
2233,214867.67
2234,291239.03
2235,270576.53
2236,292337.1
2237,356486.94
2238,215893.25
2239,151955.52
2240,169706.75
2241,155556.36
2242,118104.39
2243,113050.36
2244,104384.52
2245,90610.96
2246,157073.17
2247,88318.37
2248,145353.19
2249,140027.9
2250,136822.52
2251,155623.88
2252,176579.89
2253,166160.75
2254,148927.2
2255,195705.31
2256,166528.16
2257,180035.14
2258,178672.27
2259,183097.48
2260,167423.4
2261,145574.05
2262,141552.5
2263,232549.03
2264,311268.7
2265,195401.52
2266,183409.27
2267,303797.6
2268,240261.11
2269,155557.84
2270,184676.5
2271,200300.67
2272,210256.9
2273,175996.84
2274,183873.89
2275,187798.45
2276,166720.75
2277,145180.3
2278,133597.2
2279,144047.06
2280,131740.64
2281,161042.83
2282,160968.06
2283,113658.0
2284,119179.72
2285,113812.02
2286,130059.5
2287,381961.47
2288,287826.25
2289,419355.4
2290,290809.7
2291,288567.5
2292,358395.88
2293,377221.4
2294,259769.58
2295,286003.1
2296,311359.53
2297,309557.9
2298,304672.94
2299,294331.94
2300,283334.2
2301,333464.22
2302,284228.34
2303,258538.53
2304,300831.47
2305,237691.27
2306,207398.3
2307,229326.53
2308,212190.7
2309,197755.56
2310,219658.73
2311,208444.86
2312,213734.23
2313,212725.81
2314,228661.55
2315,227821.36
2316,231346.8
2317,224819.12
2318,250777.78
2319,228549.48
2320,234634.36
2321,224927.42
2322,255559.86
2323,186828.45
2324,198139.92
2325,304603.78
2326,201228.88
2327,203142.22
2328,223911.67
2329,190998.86
2330,182614.27
2331,291349.6
2332,209578.64
2333,227978.28
2334,210194.55
2335,223173.61
2336,230000.25
2337,292199.12
2338,357443.2
2339,276441.28
2340,307375.72
2341,279304.03
2342,250350.53
2343,288654.47
2344,218108.4
2345,215243.61
2346,265280.88
2347,244882.33
2348,273685.88
2349,213025.05
2350,310201.56
2351,234861.16
2352,278284.4
2353,231500.62
2354,170585.56
2355,154861.42
2356,207420.84
2357,211712.05
2358,198857.56
2359,120727.71
2360,135996.58
2361,127237.16
2362,211302.38
2363,156453.94
2364,168773.38
2365,205982.81
2366,223055.53
2367,227518.69
2368,215204.2
2369,212104.52
2370,137711.25
2371,151192.14
2372,167391.95
2373,181973.28
2374,213279.95
2375,182911.8
2376,229530.23
2377,235948.39
2378,152058.73
2379,187110.19
2380,173724.27
2381,185028.02
2382,214544.36
2383,220174.47
2384,208301.78
2385,177567.78
2386,141510.52
2387,152299.36
2388,117097.82
2389,162750.3
2390,166389.88
2391,159804.22
2392,111571.96
2393,173375.88
2394,129779.85
2395,157855.7
2396,162230.39
2397,186388.53
2398,132979.19
2399,116038.17
2400,94292.85
2401,121478.99
2402,139738.02
2403,132657.45
2404,158187.25
2405,162910.86
2406,148208.58
2407,133564.84
2408,137144.02
2409,138027.06
2410,146416.53
2411,121446.09
2412,172179.61
2413,134269.95
2414,154015.27
2415,152644.11
2416,133360.19
2417,124708.24
2418,145433.89
2419,129967.5
2420,128286.95
2421,140979.39
2422,134655.17
2423,149652.17
2424,157849.08
2425,154090.05
2426,137379.9
2427,144740.69
2428,159060.86
2429,139964.34
2430,129579.26
2431,139549.7
2432,179318.55
2433,138611.56
2434,143398.75
2435,152582.98
2436,143925.95
2437,139948.06
2438,136129.19
2439,139962.08
2440,114967.06
2441,106826.914
2442,132753.52
2443,149104.84
2444,152898.64
2445,101501.15
2446,138136.1
2447,176646.58
2448,124361.33
2449,104602.86
2450,128754.18
2451,161154.38
2452,142898.0
2453,124351.96
2454,135217.39
2455,114273.38
2456,97314.516
2457,107781.78
2458,133132.84
