Id,SalePrice
1461,0.0
1462,inf
1463,0.0
1464,inf
1465,0.0
1466,0.0
1467,inf
1468,inf
1469,0.0
1470,0.0
1471,0.0
1472,0.0
1473,0.0
1474,inf
1475,inf
1476,0.0
1477,0.0
1478,inf
1479,0.0
1480,0.0
1481,inf
1482,inf
1483,inf
1484,0.0
1485,0.0
1486,0.0
1487,0.0
1488,0.0
1489,0.0
1490,inf
1491,inf
1492,inf
1493,inf
1494,0.0
1495,0.0
1496,inf
1497,inf
1498,inf
1499,inf
1500,inf
1501,inf
1502,0.0
1503,0.0
1504,inf
1505,inf
1506,0.0
1507,0.0
1508,0.0
1509,0.0
1510,0.0
1511,inf
1512,0.0
1513,0.0
1514,inf
1515,inf
1516,0.0
1517,inf
1518,0.0
1519,0.0
1520,0.0
1521,0.0
1522,0.0
1523,0.0
1524,0.0
1525,0.0
1526,inf
1527,0.0
1528,inf
1529,inf
1530,0.0
1531,0.0
1532,0.0
1533,inf
1534,inf
1535,inf
1536,0.0
1537,inf
1538,inf
1539,inf
1540,0.0
1541,0.0
1542,0.0
1543,inf
1544,0.0
1545,inf
1546,0.0
1547,0.0
1548,0.0
1549,0.0
1550,0.0
1551,0.0
1552,inf
1553,0.0
1554,0.0
1555,0.0
1556,0.0
1557,inf
1558,inf
1559,inf
1560,0.0
1561,inf
1562,inf
1563,0.0
1564,inf
1565,0.0
1566,0.0
1567,inf
1568,0.0
1569,0.0
1570,inf
1571,0.0
1572,0.0
1573,inf
1574,0.0
1575,inf
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,0.0
1581,0.0
1582,0.0
1583,0.0
1584,0.0
1585,0.0
1586,inf
1587,inf
1588,inf
1589,0.0
1590,0.0
1591,0.0
1592,0.0
1593,0.0
1594,0.0
1595,0.0
1596,inf
1597,inf
1598,0.0
1599,0.0
1600,0.0
1601,0.0
1602,0.0
1603,inf
1604,0.0
1605,0.0
1606,0.0
1607,inf
1608,0.0
1609,0.0
1610,0.0
1611,inf
1612,inf
1613,inf
1614,inf
1615,inf
1616,inf
1617,inf
1618,inf
1619,inf
1620,inf
1621,inf
1622,0.0
1623,inf
1624,0.0
1625,0.0
1626,0.0
1627,inf
1628,0.0
1629,inf
1630,inf
1631,inf
1632,inf
1633,0.0
1634,0.0
1635,inf
1636,0.0
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.0
1642,inf
1643,0.0
1644,inf
1645,0.0
1646,0.0
1647,0.0
1648,0.0
1649,0.0
1650,inf
1651,0.0
1652,0.0
1653,0.0
1654,inf
1655,inf
1656,inf
1657,inf
1658,inf
1659,inf
1660,inf
1661,inf
1662,0.0
1663,inf
1664,0.0
1665,inf
1666,inf
1667,0.0
1668,0.0
1669,inf
1670,inf
1671,inf
1672,inf
1673,inf
1674,inf
1675,inf
1676,inf
1677,inf
1678,0.0
1679,inf
1680,0.0
1681,inf
1682,inf
1683,inf
1684,0.0
1685,0.0
1686,0.0
1687,inf
1688,inf
1689,inf
1690,inf
1691,inf
1692,0.0
1693,0.0
1694,inf
1695,inf
1696,0.0
1697,0.0
1698,0.0
1699,0.0
1700,inf
1701,0.0
1702,inf
1703,inf
1704,inf
1705,inf
1706,0.0
1707,0.0
1708,inf
1709,inf
1710,inf
1711,inf
