Id,SalePrice
1461,106068.99
1462,162393.39
1463,183666.92
1464,193706.23
1465,186104.52
1466,176686.17
1467,182701.89
1468,188470.9
1469,162737.25
1470,130204.33
1471,194334.6
1472,90456.33
1473,93609.31
1474,148092.72
1475,126559.695
1476,284599.12
1477,227648.25
1478,297317.3
1479,279502.8
1480,456178.16
1481,371296.3
1482,221316.95
1483,189783.97
1484,184306.48
1485,178474.55
1486,193497.05
1487,316056.8
1488,224689.66
1489,195238.33
1490,241989.2
1491,208762.58
1492,81853.39
1493,178514.55
1494,272486.3
1495,282609.3
1496,265170.6
1497,205070.8
1498,177104.39
1499,169646.55
1500,138374.62
1501,181742.45
1502,159573.95
1503,286229.56
1504,220636.69
1505,244467.45
1506,160622.56
1507,223529.33
1508,193573.64
1509,154949.61
1510,137500.36
1511,172738.31
1512,178158.4
1513,124450.19
1514,164964.88
1515,193706.23
1516,137097.86
1517,164815.33
1518,131496.12
1519,230836.81
1520,135310.92
1521,137097.86
1522,175916.3
1523,108267.21
1524,126649.766
1525,125882.234
1526,119280.234
1527,113436.016
1528,142876.88
1529,149862.97
1530,171376.89
1531,108401.94
1532,92285.47
1533,146039.88
1534,129525.14
1535,175807.45
1536,105355.93
1537,82124.87
1538,153996.92
1539,193481.9
1540,91666.64
1541,132502.69
1542,132502.69
1543,213931.42
1544,86509.836
1545,111445.414
1546,108066.47
1547,130390.59
1548,125000.56
1549,114620.35
1550,131144.97
1551,98447.92
1552,143266.02
1553,142755.53
1554,98323.6
1555,153966.66
1556,84140.586
1557,138039.05
1558,89062.0
1559,100670.445
1560,135522.58
1561,149120.34
1562,132410.23
1563,113939.85
1564,170208.08
1565,145017.7
1566,234610.88
1567,95736.2
1568,213278.33
1569,131759.11
1570,142163.45
1571,119922.97
1572,135803.47
1573,235622.12
1574,94047.86
1575,240300.97
1576,227395.9
1577,185933.33
1578,148687.52
1579,148273.05
1580,193497.05
1581,141859.55
1582,112761.03
1583,351899.53
1584,224822.34
1585,129374.77
1586,72808.79
1587,97645.75
1588,153996.92
1589,85596.52
1590,111810.77
1591,101566.6
1592,100550.89
1593,106952.7
1594,116019.914
1595,96243.99
1596,235744.17
1597,198761.81
1598,182149.17
1599,174462.27
1600,165556.36
1601,71668.234
1602,114173.82
1603,94819.664
1604,262015.05
1605,220977.19
1606,155722.16
1607,174333.03
1608,198547.17
1609,187151.77
1610,157751.42
1611,137066.73
1612,188470.9
1613,175640.36
1614,115056.34
1615,100829.27
1616,89309.086
1617,90738.516
1618,129369.1
1619,151249.39
1620,189371.22
1621,141442.92
1622,146340.45
1623,250106.64
1624,202678.95
1625,116317.82
1626,164253.73
1627,195320.28
1628,281454.38
1629,190251.86
1630,341711.84
1631,213624.6
1632,248291.2
1633,159846.89
1634,166091.03
1635,189666.0
1636,133364.64
1637,186903.12
1638,194525.4
1639,170526.69
1640,252622.0
1641,175916.3
1642,234095.27
1643,197586.84
1644,236629.61
1645,193731.36
1646,144593.2
1647,147776.14
1648,132622.92
1649,133996.6
1650,124909.4
1651,118341.266
1652,88370.94
1653,87983.77
1654,151231.36
1655,169590.75
1656,146162.48
1657,151231.36
1658,153657.02
1659,139378.0
1660,172245.64
1661,441182.25
1662,340406.25
1663,392161.44
1664,361987.53
1665,284974.22
1666,355709.6
1667,305721.9
1668,283920.06
1669,290103.06
1670,339677.88
1671,297943.2
1672,427658.7
1673,327870.38
1674,255147.08
1675,216301.3
1676,200783.0
1677,225636.62
1678,416460.38
1679,409281.4
1680,275326.78
1681,217266.16
1682,304807.2
1683,201663.83
1684,178266.5
1685,176074.9
1686,175891.64
1687,183855.14
1688,208762.58
1689,214211.11
1690,216035.16
1691,190142.86
1692,247689.55
1693,175891.64
1694,192916.64
1695,182696.66
1696,265966.88
1697,151874.1
1698,358081.56
1699,338626.06
1700,274377.9
1701,257002.11
1702,266679.03
1703,250294.42
1704,319332.56
1705,229307.95
1706,318839.88
1707,197542.0
1708,213466.56
1709,265326.16
1710,241038.19
1711,259544.23
1712,231651.9
1713,285186.28
1714,232167.89
1715,223805.14
1716,187512.83
1717,180332.08
1718,122079.31
1719,208762.58
1720,242955.78
1721,171650.7
1722,126016.28
1723,165392.08
1724,190772.77
1725,224822.34
1726,176840.25
1727,144709.34
1728,203241.81
1729,163674.39
1730,143562.12
1731,121600.7
1732,120512.375
1733,113609.45
1734,119529.734
1735,141467.08
1736,111276.02
1737,347089.38
1738,216218.61
1739,279801.53
1740,193577.33
1741,195985.1
1742,180306.8
1743,177357.23
1744,287164.38
1745,245597.06
1746,181321.6
1747,213952.03
1748,214421.44
1749,145602.5
1750,119478.336
1751,239710.9
1752,112160.54
1753,144272.53
1754,197165.95
1755,162737.25
1756,131395.34
1757,118692.89
1758,175916.3
1759,147104.44
1760,175670.02
1761,142008.44
1762,154496.03
1763,177382.11
1764,110151.03
1765,157564.53
1766,159991.02
1767,210670.77
1768,140702.03
1769,165691.4
1770,134524.77
1771,146955.67
1772,128293.56
1773,132370.33
1774,138812.25
1775,134787.77
1776,112678.05
1777,105959.7
1778,145862.27
1779,118482.42
1780,172850.7
1781,131131.7
1782,97463.77
1783,122598.15
1784,103795.664
1785,128728.15
1786,143041.44
1787,162566.0
1788,58309.22
1789,96205.266
1790,85749.555
1791,155288.08
1792,154496.03
1793,133094.0
1794,132494.36
1795,130135.555
1796,115665.4
1797,116844.26
1798,146432.73
1799,108664.63
1800,147505.52
1801,137572.62
1802,124777.125
1803,134635.78
1804,135803.47
1805,125498.89
1806,120238.805
1807,117443.96
1808,115176.56
1809,119884.086
1810,146016.61
1811,94179.98
1812,110414.49
1813,122472.875
1814,103482.055
1815,60328.203
1816,103468.734
1817,139946.86
1818,148003.06
1819,122207.33
1820,74548.766
1821,110446.4
1822,169037.88
1823,62788.207
1824,114974.305
1825,133968.36
1826,101165.13
1827,98096.76
1828,120919.914
1829,107977.67
1830,136532.5
1831,168953.73
1832,94000.336
1833,146079.16
1834,122861.73
1835,135101.12
1836,119903.414
1837,103836.555
1838,134446.14
1839,83336.25
1840,169088.5
1841,122946.35
1842,77079.164
1843,134351.42
1844,126093.82
1845,124030.28
1846,147008.66
1847,154538.03
1848,50294.316
1849,119453.04
1850,113563.96
1851,162416.16
1852,134912.25
1853,123776.94
1854,195852.62
1855,118930.73
1856,206021.9
1857,148835.34
1858,127502.086
1859,117940.055
1860,153975.33
1861,117940.055
1862,318250.53
1863,301358.97
1864,301358.97
1865,292298.62
1866,282213.4
1867,217040.44
1868,271029.0
1869,205463.89
1870,224486.39
1871,228752.5
1872,176999.7
1873,222397.7
1874,149537.33
1875,210469.36
1876,177995.7
1877,219158.23
1878,201874.92
1879,126347.2
1880,129283.26
1881,265753.12
1882,257038.14
1883,185933.33
1884,200362.0
1885,229924.38
1886,261187.27
1887,209068.8
1888,266853.8
1889,176840.25
1890,133699.81
1891,126706.664
1892,101906.375
1893,134458.06
1894,118797.19
1895,129945.93
1896,112761.03
1897,121470.66
1898,92960.055
1899,149481.16
1900,141808.95
1901,159846.89
1902,159565.12
1903,221897.3
1904,131384.44
1905,182149.17
1906,171650.7
1907,196519.44
1908,113769.81
1909,130305.445
1910,119859.625
1911,186876.92
1912,292297.78
1913,126424.945
1914,67594.67
1915,284599.12
1916,75349.01
1917,261156.12
1918,141646.75
1919,168399.25
1920,140157.5
1921,356584.2
1922,282135.9
1923,202678.95
1924,235534.5
1925,199597.42
1926,390331.28
1927,149319.44
1928,175670.02
1929,135048.95
1930,125613.01
1931,133389.69
1932,143192.53
1933,188460.48
1934,177995.7
1935,192404.75
1936,198761.81
1937,176999.7
1938,192620.66
1939,234493.66
1940,186081.27
1941,170526.69
1942,196491.89
1943,187754.39
1944,346962.62
1945,381614.5
1946,150812.39
1947,261144.17
1948,142840.23
1949,224022.52
1950,179379.94
1951,273363.72
1952,212517.16
1953,160666.39
1954,195281.9
1955,126960.44
1956,291004.16
1957,135803.47
1958,340684.25
1959,134252.55
1960,105245.37
1961,110021.055
1962,81874.86
1963,91112.94
1964,101566.6
1965,153996.92
1966,152759.16
1967,302338.56
1968,424050.66
1969,435289.06
1970,458237.94
